customer_id,churn_label,churn_value,churn_score,cltv,churn_reason
8000-REIQB,1,1,94,3208,Competitor offered higher download speeds
7615-ESMYF,1,1,70,5482,Competitor offered higher download speeds
3858-VOBET,1,1,89,5897,Competitor offered higher download speeds
1447-PJGGA,1,1,93,5789,Competitor offered higher download speeds
8565-CLBZW,1,1,95,2050,Competitor offered higher download speeds
9139-WQQDY,1,1,90,4235,Competitor offered higher download speeds
0224-HJAPT,1,1,82,2857,Competitor offered higher download speeds
8086-OVPWV,1,1,99,2384,Competitor offered higher download speeds
9430-FRQOC,1,1,80,5587,Competitor offered higher download speeds
3074-GQWYX,1,1,87,3520,Competitor offered higher download speeds
6845-RGTYS,1,1,80,4622,Product dissatisfaction
8861-HGGKB,1,1,80,5699,Product dissatisfaction
7065-YUNRY,1,1,69,3049,Product dissatisfaction
7694-VLBWQ,1,1,74,4857,Product dissatisfaction
4795-KTRTH,1,1,99,4287,Product dissatisfaction
6481-OGDOO,1,1,73,4394,Product dissatisfaction
3753-TSEMP,1,1,79,2524,Product dissatisfaction
8305-VHZBZ,1,1,92,4325,Product dissatisfaction
9172-JITSM,1,1,75,2641,Don't know
6298-QDFNH,1,1,68,4718,Product dissatisfaction
9961-JBNMK,1,1,87,4317,Product dissatisfaction
6173-ITPWD,1,1,98,2516,Product dissatisfaction
9734-UYXQI,1,1,97,5115,Product dissatisfaction
2189-UXTKY,1,1,91,3410,Product dissatisfaction
4958-GZWIY,1,1,98,2984,Don't know
6356-ELRKD,1,1,79,4091,Don't know
8624-GIOUT,1,1,78,6006,Don't know
6179-GJPSO,1,1,86,2833,Poor expertise of online support
3177-LASXD,1,1,77,2619,Poor expertise of phone support
4897-QSUYC,1,1,86,4939,Attitude of support person
1084-UQCHV,1,1,66,2901,Attitude of support person
8290-YWKHZ,1,1,90,5247,Attitude of service provider
2955-BJZHG,1,1,77,5174,Attitude of service provider
3806-DXQOM,1,1,95,2563,Attitude of service provider
9300-RENDD,1,1,99,4815,Attitude of support person
0761-AETCS,1,1,92,3236,Attitude of support person
2153-MREFK,1,1,79,3599,Attitude of support person
3106-ULWFW,1,1,95,2887,Attitude of service provider
0925-VYDLG,1,1,83,5898,Attitude of service provider
4349-GFQHK,1,1,87,4212,Attitude of service provider
7802-EFKNY,1,1,79,5865,Attitude of support person
8035-BUYVG,1,1,67,5422,Attitude of support person
9787-XVQIU,1,1,100,3596,Attitude of support person
8945-MUQUF,1,1,94,5074,Attitude of service provider
8051-HJRLT,1,1,82,2146,Attitude of service provider
3023-GFLBR,1,1,66,3336,Attitude of service provider
0524-IAVZO,1,1,97,3698,Don't know
2737-YNGYW,1,1,69,2856,Attitude of support person
5159-YFPKQ,1,1,98,5270,Attitude of support person
4021-RQSNY,1,1,72,5137,Attitude of service provider
9061-TIHDA,1,1,97,2982,Attitude of service provider
8699-ASUFO,1,1,96,4969,Attitude of service provider
7927-AUXBZ,1,1,76,4417,Attitude of support person
4695-WJZUE,1,1,80,3685,Attitude of support person
7619-ODSGN,1,1,97,5699,Attitude of support person
3988-RQIXO,1,1,71,2371,Attitude of service provider
2514-GINMM,1,1,92,4490,Attitude of service provider
5931-FLJJF,1,1,83,3669,Attitude of service provider
2659-VXMWZ,1,1,85,4146,Attitude of support person
3207-OYBWH,1,1,86,6259,Attitude of support person
4285-GYRQC,1,1,89,3344,Attitude of support person
7216-EWTRS,1,1,65,3128,Attitude of service provider
8337-MSSXB,1,1,74,3677,Attitude of service provider
8182-BJDSI,1,1,90,2468,Attitude of service provider
2528-HFYZX,1,1,92,3266,Attitude of support person
2482-CZGBB,1,1,67,3156,Attitude of support person
0866-QLSIR,1,1,75,5189,Attitude of support person
7181-BQYBV,1,1,85,4811,Attitude of service provider
6204-IEUXJ,1,1,65,4330,Attitude of service provider
4529-CKBCL,1,1,85,4381,Attitude of service provider
2506-CLAKW,1,1,80,3578,Attitude of support person
1583-IHQZE,1,1,97,3965,Attitude of support person
0151-ONTOV,1,1,78,4739,Attitude of support person
4140-MUHUG,1,1,70,3561,Attitude of service provider
0320-JDNQG,1,1,83,3425,Don't know
7180-PISOG,1,1,75,5554,Attitude of service provider
3571-RFHAR,1,1,99,6001,Attitude of support person
9578-VRMNM,1,1,73,4722,Attitude of support person
1587-FKLZB,1,1,96,4479,Attitude of support person
6140-QNRQQ,1,1,98,5739,Attitude of service provider
4307-KTUMW,1,1,68,5543,Attitude of service provider
5440-FLBQG,1,1,73,4708,Attitude of service provider
7470-MCQTK,1,1,86,2655,Attitude of support person
7488-MXJIV,1,1,96,3223,Attitude of support person
2027-FECZV,1,1,92,2406,Attitude of support person
2672-DZUOY,1,1,99,5386,Attitude of service provider
3870-MQAMG,1,1,90,6189,Attitude of service provider
4800-CZMPC,1,1,71,4736,Attitude of service provider
7377-DMMRI,1,1,89,4134,Attitude of support person
8949-JTMAY,1,1,72,5144,Attitude of support person
2774-LVQUS,1,1,70,2596,Attitude of support person
3211-ILJTT,1,1,67,4469,Attitude of service provider
4612-THJBS,1,1,93,5605,Attitude of service provider
4094-NSEDU,1,1,73,4819,Attitude of service provider
5103-MHMHY,1,1,82,4563,Attitude of support person
1846-XWOQN,1,1,71,2825,Competitor made better offer
0235-KGSLC,1,1,86,3967,Moved
2884-GBPFB,1,1,79,5413,Moved
3757-NJYBX,1,1,65,4113,Moved
5136-KCKGI,1,1,76,4461,Competitor had better devices
3722-WPXTK,1,1,72,4254,Competitor offered higher download speeds
2929-ERCFZ,1,1,80,2939,Competitor offered more data
7548-SEPYI,1,1,74,5056,Competitor made better offer
8835-VSDSE,1,1,86,4559,Competitor had better devices
1623-NLDOT,1,1,82,2044,Competitor had better devices
9898-KZQDZ,1,1,95,5676,Competitor offered higher download speeds
5236-PERKL,1,1,89,4738,Competitor offered higher download speeds
7854-FOKSF,1,1,93,4747,Competitor offered higher download speeds
2519-FAKOD,1,1,76,5274,Competitor offered more data
8263-JQAIK,1,1,77,5573,Competitor offered more data
7089-IVVAZ,1,1,71,2363,Competitor offered more data
2205-YMZZJ,1,1,70,2015,Competitor made better offer
1254-IZEYF,1,1,96,5362,Competitor made better offer
9492-TOKRI,1,1,97,2708,Price too high
9221-OTIVJ,1,1,86,2292,Product dissatisfaction
3325-FUYCG,1,1,85,3770,Service dissatisfaction
5908-QMGOE,1,1,80,4553,Lack of self-service on Website
8481-YYXWG,1,1,70,4584,Network reliability
2609-IAICY,1,1,79,2756,Limited range of services
1740-CSDJP,1,1,88,2548,Lack of affordable download/upload speed
2636-OHFMN,1,1,97,3955,Long distance charges
1323-OOEPC,1,1,87,6481,Extra data charges
0397-GZBBC,1,1,85,5390,Price too high
7641-EUYET,1,1,72,5712,Product dissatisfaction
9921-ZVRHG,1,1,94,4155,Service dissatisfaction
4701-MLJPN,1,1,78,2933,Lack of self-service on Website
9206-GVPEQ,1,1,88,5212,Network reliability
1596-BBVTG,1,1,79,2785,Don't know
8433-WXGNA,1,1,82,4676,Don't know
3707-GNWHM,1,1,93,4750,Don't know
8922-LIEGH,1,1,82,4078,Poor expertise of online support
8245-UMPYT,1,1,80,2688,Poor expertise of phone support
5186-SAMNZ,1,1,77,3273,Price too high
5373-SFODM,1,1,82,3041,Product dissatisfaction
5766-ZJYBB,1,1,66,4152,Service dissatisfaction
8931-GJJIQ,1,1,97,3520,Lack of self-service on Website
4277-PVRAN,1,1,67,5071,Network reliability
0022-TCJCI,1,1,92,2654,Limited range of services
0203-HHYIJ,1,1,79,3779,Lack of affordable download/upload speed
0952-KMEEH,1,1,98,5525,Long distance charges
8178-EYZUO,1,1,70,3378,Extra data charges
5130-IEKQT,1,1,100,4283,Price too high
3230-WYKIR,1,1,79,3306,Product dissatisfaction
0407-BDJKB,1,1,88,4129,Service dissatisfaction
9600-UDOPK,1,1,68,4095,Lack of self-service on Website
4074-SJFFA,1,1,83,2614,Network reliability
3269-ATYWD,1,1,65,4892,Don't know
4910-GMJOT,1,1,96,4033,Don't know
0354-WYROK,1,1,98,4050,Don't know
7576-OYWBN,1,1,67,2930,Price too high
5539-TMZLF,1,1,69,5057,Product dissatisfaction
4323-SADQS,1,1,93,3520,Service dissatisfaction
4446-BZKHU,1,1,86,5011,Lack of self-service on Website
5202-IVJNU,1,1,72,3106,Network reliability
5976-JCJRH,1,1,94,2162,Limited range of services
0137-OCGAB,1,1,90,3056,Lack of affordable download/upload speed
3351-NQLDI,1,1,99,4348,Long distance charges
7593-JNWRU,1,1,90,4525,Extra data charges
4588-YBNIB,1,1,91,4205,Price too high
3336-JORSO,1,1,80,3401,Product dissatisfaction
5028-GZLDO,1,1,96,5317,Service dissatisfaction
6861-XWTWQ,1,1,90,2487,Lack of self-service on Website
6877-TJMBR,1,1,80,2627,Network reliability
6769-DCQLI,1,1,85,4630,Don't know
2433-KMEAS,1,1,71,2445,Don't know
2195-ZRVAX,1,1,97,3631,Don't know
3550-SAHFP,1,1,66,5456,Price too high
2011-TRQYE,1,1,82,5474,Product dissatisfaction
4873-ILOLJ,1,1,67,5546,Service dissatisfaction
2725-KXXWT,1,1,86,5460,Lack of self-service on Website
9565-DJPIB,1,1,87,4689,Network reliability
8348-HFYIV,1,1,90,5775,Limited range of services
6849-WLEYG,1,1,92,2611,Lack of affordable download/upload speed
4659-NZRUF,1,1,78,5830,Long distance charges
8429-XIBUM,1,1,77,4694,Extra data charges
2608-BHKFN,1,1,89,3600,Price too high
7341-LXCAF,1,1,87,4013,Product dissatisfaction
9462-MJUAW,1,1,92,4399,Service dissatisfaction
8128-YVJRG,1,1,81,4513,Lack of self-service on Website
4283-FUTGF,1,1,65,3715,Network reliability
1569-TTNYJ,1,1,72,3401,Don't know
2397-BRLOM,1,1,100,3443,Don't know
4749-VFKVB,1,1,90,4778,Don't know
7598-UAASY,1,1,71,4340,Attitude of service provider
7938-OUHIO,1,1,72,3916,Attitude of service provider
8510-AWCXC,1,1,65,3269,Attitude of support person
0431-APWVY,1,1,99,5958,Don't know
3426-NIYYL,1,1,66,2087,Attitude of support person
8225-BTJAU,1,1,87,3856,Attitude of service provider
3387-VATUS,1,1,69,5701,Attitude of service provider
1143-NMNQJ,1,1,95,2187,Attitude of service provider
0415-MOSGF,1,1,76,3204,Attitude of support person
1724-BQUHA,1,1,66,2718,Attitude of support person
4826-XTSOH,1,1,96,4843,Attitude of support person
2495-INZWQ,1,1,66,5605,Attitude of service provider
4139-SUGLD,1,1,77,2067,Attitude of service provider
6857-VWJDT,1,1,87,3473,Attitude of service provider
5624-BQSSA,1,1,70,4285,Attitude of support person
2408-WITXK,1,1,92,3244,Deceased
5577-OTWWW,1,1,69,2428,Moved
6100-QQHEB,1,1,99,5775,Moved
2634-HCZGT,1,1,77,5271,Moved
7503-QQRVF,1,1,81,2076,Competitor had better devices
2691-NZETQ,1,1,89,2752,Competitor offered higher download speeds
4404-HIBDJ,1,1,85,5175,Competitor offered more data
7295-JOMMD,1,1,87,2895,Competitor made better offer
5013-SBUIH,1,1,84,5855,Competitor had better devices
0709-TVGUR,1,1,69,3145,Competitor had better devices
6023-YEBUP,1,1,81,5351,Competitor offered higher download speeds
7209-JCUDS,1,1,83,2832,Competitor offered higher download speeds
3001-CBHLQ,1,1,79,3966,Competitor offered higher download speeds
6158-DWPZT,1,1,82,3195,Competitor offered more data
3763-GCZHZ,1,1,95,5504,Competitor offered more data
0772-GYEQQ,1,1,93,5202,Competitor offered more data
4831-EOBFE,1,1,70,5150,Don't know
4102-OQUPX,1,1,91,5429,Competitor made better offer
9170-GYZJC,1,1,84,4734,Price too high
3999-QGRJH,1,1,88,3068,Product dissatisfaction
2454-RPBRZ,1,1,97,2709,Service dissatisfaction
2002-MZHWP,1,1,76,3820,Lack of self-service on Website
2265-CYWIV,1,1,77,4708,Network reliability
2004-OCQXK,1,1,85,5622,Limited range of services
5027-QPKTE,1,1,82,4292,Lack of affordable download/upload speed
2672-HUYVI,1,1,68,2266,Long distance charges
7508-MYBOG,1,1,89,2177,Extra data charges
0148-DCDOS,1,1,82,5641,Price too high
9992-RRAMN,1,1,68,5248,Product dissatisfaction
0310-MVLET,1,1,77,5612,Service dissatisfaction
4550-VBOFE,1,1,99,5005,Lack of self-service on Website
5696-QURRL,1,1,73,2644,Network reliability
7409-KIUTL,1,1,72,5345,Don't know
1732-VHUBQ,1,1,82,4457,Don't know
0495-RVCBF,1,1,75,2066,Don't know
7854-EDSSA,1,1,77,2195,Poor expertise of online support
8869-TORSS,1,1,69,2681,Poor expertise of phone support
0679-IDSTG,1,1,87,4568,Price too high
2115-BFTIW,1,1,75,4881,Product dissatisfaction
0611-DFXKO,1,1,78,4594,Service dissatisfaction
7780-OTDSO,1,1,86,2421,Lack of self-service on Website
9747-DDZOS,1,1,74,4378,Network reliability
0564-JJHGS,1,1,90,5007,Limited range of services
3348-CFRNX,1,1,71,2990,Lack of affordable download/upload speed
1428-GTBJJ,1,1,81,4601,Long distance charges
8802-UNOJF,1,1,78,5565,Extra data charges
6313-GIDIT,1,1,65,6280,Price too high
2845-AFFTX,1,1,76,4726,Product dissatisfaction
2249-YPRNG,1,1,84,4223,Service dissatisfaction
7410-YTJIK,1,1,75,2872,Lack of self-service on Website
4626-GYCZP,1,1,79,3506,Network reliability
5590-BYNII,1,1,98,4152,Don't know
3237-AJGEH,1,1,67,5122,Don't know
1591-NFNLQ,1,1,91,4769,Don't know
2815-CPTUL,1,1,89,3684,Price too high
0596-BQCEQ,1,1,93,4120,Product dissatisfaction
1481-ZUWZA,1,1,80,5433,Service dissatisfaction
2309-OSFEU,1,1,84,2529,Lack of self-service on Website
1891-FZYSA,1,1,82,6363,Network reliability
7613-LLQFO,1,1,100,3330,Limited range of services
2640-PMGFL,1,1,100,2518,Lack of affordable download/upload speed
3801-HMYNL,1,1,68,3123,Long distance charges
9685-WKZGT,1,1,70,2075,Extra data charges
6022-UGGSO,1,1,90,2091,Price too high
4484-CGXFK,1,1,96,3190,Product dissatisfaction
6214-EDAKZ,1,1,79,5115,Service dissatisfaction
6127-ISGTU,1,1,67,3075,Lack of self-service on Website
8740-XLHDR,1,1,67,5824,Network reliability
1208-DNHLN,1,1,83,4580,Don't know
1761-AEZZR,1,1,72,5593,Don't know
3923-CSIHK,1,1,94,5746,Don't know
7120-RFMVS,1,1,73,4340,Price too high
7317-GGVPB,1,1,97,4982,Product dissatisfaction
1322-AGOQM,1,1,95,2243,Service dissatisfaction
3677-IYRBF,1,1,90,4002,Lack of self-service on Website
5692-FPTAH,1,1,67,2168,Network reliability
1550-LOAHA,1,1,74,4017,Limited range of services
0268-QKIWO,1,1,83,2647,Lack of affordable download/upload speed
0876-WDUUZ,1,1,90,3716,Long distance charges
0617-FHSGK,1,1,90,5283,Extra data charges
2858-MOFSQ,1,1,76,5472,Price too high
8118-LSUEL,1,1,79,5507,Product dissatisfaction
7005-CCBKV,1,1,77,4539,Service dissatisfaction
4250-FDVOU,1,1,95,4110,Lack of self-service on Website
5277-ZLOOR,1,1,86,5512,Network reliability
2141-RRYGO,1,1,76,5274,Don't know
6376-GAHQE,1,1,65,2140,Don't know
5052-PNLOS,1,1,65,3662,Don't know
6979-ZNSFF,1,1,69,2545,Price too high
2386-LAHRK,1,1,80,5094,Product dissatisfaction
6032-IGALN,1,1,79,4769,Service dissatisfaction
4248-HCETZ,1,1,73,2174,Lack of self-service on Website
0516-WJVXC,1,1,78,5476,Network reliability
9174-FKWZE,1,1,78,3848,Limited range of services
8809-RIHDD,1,1,83,5055,Lack of affordable download/upload speed
4822-NGOCH,1,1,74,5801,Long distance charges
5307-DZCVC,1,1,74,2431,Extra data charges
8679-JOEVF,1,1,87,5556,Price too high
1432-FPAXX,1,1,77,3615,Product dissatisfaction
4803-AXVYP,1,1,100,3474,Service dissatisfaction
3884-HCSWG,1,1,70,4390,Lack of self-service on Website
5077-DXTCG,1,1,86,2293,Network reliability
1142-WACZW,1,1,95,4268,Don't know
5649-ANRML,1,1,90,4486,Don't know
4892-VLANZ,1,1,96,5600,Don't know
2919-HBCJO,1,1,97,4580,Moved
4236-XPXAV,1,1,74,2283,Moved
3030-YZADT,1,1,66,5023,Competitor had better devices
7410-KTVFV,1,1,97,2815,Competitor offered higher download speeds
8393-DLHGA,1,1,68,2241,Competitor offered more data
7395-IGJOS,1,1,79,3443,Competitor made better offer
2834-SPCJV,1,1,75,6216,Competitor had better devices
7890-VYYWG,1,1,89,3766,Competitor had better devices
9907-SWKKF,1,1,65,4842,Competitor offered higher download speeds
0587-DMGBH,1,1,75,2269,Competitor offered higher download speeds
6397-JNZZG,1,1,85,2573,Competitor offered higher download speeds
3523-QRQLL,1,1,94,5922,Competitor offered more data
0895-DQHEW,1,1,77,4019,Competitor offered more data
8149-RSOUN,1,1,78,3014,Competitor offered more data
7250-EQKIY,1,1,75,2426,Competitor made better offer
4013-UBXWQ,1,1,67,4612,Competitor made better offer
5519-NPHVG,1,1,73,3975,Price too high
8849-GYOKR,1,1,90,4893,Product dissatisfaction
3148-BLQJT,1,1,80,5747,Service dissatisfaction
0461-CVKMU,1,1,80,5737,Lack of self-service on Website
8806-EAGWC,1,1,78,5698,Network reliability
7779-LGOVN,1,1,84,4990,Limited range of services
9710-ZUSHQ,1,1,92,5849,Lack of affordable download/upload speed
4183-WCSEP,1,1,72,3091,Long distance charges
5498-TXHLF,1,1,98,3358,Extra data charges
9722-UJOJR,1,1,73,2663,Price too high
3902-FOIGH,1,1,68,3967,Product dissatisfaction
6772-KSATR,1,1,83,5574,Service dissatisfaction
7112-OPOTK,1,1,100,5647,Lack of self-service on Website
4210-QFJMF,1,1,68,5762,Network reliability
3318-OSATS,1,1,91,2080,Don't know
5828-AVIPD,1,1,73,4072,Don't know
1086-LXKFY,1,1,92,4779,Don't know
2636-ALXXZ,1,1,74,2151,Poor expertise of online support
7774-OJSXI,1,1,65,5387,Poor expertise of phone support
7786-WBJYI,1,1,89,5365,Price too high
9885-CSMWE,1,1,67,2139,Product dissatisfaction
5016-ETTFF,1,1,69,3797,Service dissatisfaction
3866-MDTUB,1,1,72,3257,Lack of self-service on Website
8058-JMEQO,1,1,95,3543,Network reliability
0697-ZMSWS,1,1,87,2330,Limited range of services
7657-DYEPJ,1,1,82,2645,Lack of affordable download/upload speed
8276-MQBYC,1,1,81,6204,Long distance charges
7593-XFKDI,1,1,73,3017,Extra data charges
0337-CNPZE,1,1,85,5383,Price too high
1513-XNPPH,1,1,79,5047,Product dissatisfaction
6015-VVHHE,1,1,96,2516,Service dissatisfaction
6347-DCUIK,1,1,90,4231,Lack of self-service on Website
0897-FEGMU,1,1,84,5286,Network reliability
7663-RGWBC,1,1,97,4773,Don't know
1120-BMWUB,1,1,65,5091,Don't know
9124-LHCJQ,1,1,100,2318,Price too high
2235-ZGKPT,1,1,90,5386,Product dissatisfaction
3891-PUQOD,1,1,65,5020,Service dissatisfaction
0689-NKYLF,1,1,86,4028,Lack of self-service on Website
3658-KIBGF,1,1,89,2833,Network reliability
5519-YLDGW,1,1,91,3769,Limited range of services
4946-EDSEW,1,1,69,5638,Lack of affordable download/upload speed
2516-VQRRV,1,1,65,3350,Long distance charges
7580-UGXNC,1,1,96,3016,Extra data charges
5178-LMXOP,1,1,70,5795,Price too high
8185-UPYBR,1,1,88,5838,Product dissatisfaction
4585-HETAI,1,1,83,5026,Service dissatisfaction
7526-BEZQB,1,1,89,2577,Lack of self-service on Website
4951-UKAAQ,1,1,72,5948,Network reliability
2108-YKQTY,1,1,90,4930,Don't know
4918-QLLIW,1,1,65,2755,Don't know
7056-IMHCC,1,1,94,5884,Price too high
1625-JAIIY,1,1,86,4714,Product dissatisfaction
2947-DOMLJ,1,1,82,3677,Service dissatisfaction
4112-LUEIZ,1,1,84,4206,Lack of self-service on Website
4510-HIMLV,1,1,90,4154,Network reliability
8749-JMNKX,1,1,83,4788,Limited range of services
2430-USGXP,1,1,66,4766,Lack of affordable download/upload speed
5955-ERIHD,1,1,72,2206,Long distance charges
0917-EZOLA,1,1,74,5925,Extra data charges
5949-EBSQK,1,1,83,2131,Price too high
7274-RTAPZ,1,1,89,3898,Product dissatisfaction
0311-UNPFF,1,1,82,4910,Service dissatisfaction
3834-XUIFC,1,1,86,3905,Lack of self-service on Website
8414-MYSHR,1,1,78,2834,Network reliability
7599-FKVXZ,1,1,93,2265,Don't know
8229-TNIQA,1,1,99,3443,Don't know
6221-AVQYL,1,1,78,2919,Price too high
7743-EXURX,1,1,77,3758,Product dissatisfaction
5569-KGJHX,1,1,95,2445,Service dissatisfaction
4988-IQIGL,1,1,92,4403,Lack of self-service on Website
7730-IUTDZ,1,1,68,4673,Network reliability
0426-TIRNE,1,1,97,5527,Limited range of services
7587-RZNME,1,1,91,4849,Lack of affordable download/upload speed
0748-RDGGM,1,1,82,6136,Long distance charges
4706-AXVKM,1,1,67,5118,Extra data charges
5889-JTMUL,1,1,92,5863,Price too high
9026-RNUJS,1,1,81,4618,Product dissatisfaction
3746-EUBYR,1,1,75,5861,Service dissatisfaction
