customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges
3804-RVTGV,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.85,5017.9
9227-LUNBG,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.6,24.6
4315-MURBD,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.9,1120.95
9734-YWGEX,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),98.3,923.5
2719-BDAQO,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,93.85,1625.65
0781-LKXBR,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,918.6
1907-UBQFC,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,72.85,688.65
6513-EECDB,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.55,73.55
7074-IEVOJ,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.4,205.05
9625-QSTYE,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,81.15,952.3
4750-ZRXIU,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,360.1
6400-BWQKW,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,79.05,434.5
6680-WKXRZ,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.4,215.8
7028-DVOIQ,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.05,3395.8
4208-UFFGW,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.95,85.15
9448-REEVD,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),44.7,44.7
9117-SHLZX,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.7,45.7
9889-TMAHG,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),100.3,832.35
4541-RMRLG,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.25,112.3
3158-MOERK,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.0,174.8
7294-TMAOP,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,90.55,90.55
8919-FYFQZ,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,30.35,1359.7
2834-JRTUA,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,108.05,7532.15
5875-YPQFJ,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.9,69.9
6646-QVXLR,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,103.75,6383.35
8603-IJWDN,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.6,86.6
9369-XFEHK,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.6,2656.5
3842-IYKUE,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),85.3,2917.5
6641-XRPSU,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),70.0,2416.1
1374-DMZUI,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.3,424.45
8357-EQXFO,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,95.35,660.9
1989-PRJHP,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.5,1893.95
9524-EGPJC,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,90.1,1612.75
6993-OHLXR,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,68.95,119.75
8818-XYFCQ,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.55,3204.65
4695-VADHF,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,57.45,990.85
3863-IUBJR,1,No,DSL,No,No,No,No,No,Yes,One year,0,Credit card (automatic),53.65,696.35
4822-RVYBB,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.6,819.4
8436-BJUMM,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,83.75,2070.6
4184-TJFAN,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,88.3,273.75
4145-UQXUQ,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,92.1,729.95
9948-YPTDG,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.45,3013.05
1236-WFCDV,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),90.45,1266.1
4883-QICIH,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.75,2347.9
8329-IBCTI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65
1271-SJBGZ,0,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,43.65,526.95
5669-SRAIP,0,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,39.5,210.75
5981-ITEMU,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),97.1,3706.95
6941-PMGEP,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.0,412.5
1624-WOIWJ,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Mailed check,84.7,832.05
2074-GKOWZ,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),89.55,185.55
0376-YMCJC,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,90.6,1943.2
0634-SZPQA,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),90.05,2169.8
5536-RTPWK,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.05,4853.75
6166-ILMNY,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.75,144.55
3097-NNSPB,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),49.05,91.1
0655-RBDUG,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.05,713.0
4361-BKAXE,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),114.5,4527.45
9878-TNQGW,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.95,171.15
4441-NIHPT,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.3,940.35
8999-BOHSE,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),89.7,1047.7
7029-RPUAV,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),100.45,1622.45
4607-CHPCA,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Electronic check,90.4,2178.6
8824-RWFXJ,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,56.15,168.15
9763-PDTKK,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),94.4,387.2
7627-JKIAZ,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),78.95,2839.65
4081-DYXAV,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),44.85,893.55
8111-SLLHI,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.65,4284.8
0927-LCSMG,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,74.65,544.55
8257-RZAHR,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),64.7,941.0
5293-WXJAK,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.05,1133.65
0841-NULXI,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.55,35.55
7851-WZEKY,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.15,196.9
8844-TONUD,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,96.65,1162.85
4086-YQSNZ,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.4,224.05
5868-CZJDR,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,31.35,31.35
0135-NMXAP,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.75,1052.4
6270-OMFIW,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,94.4,5610.25
0107-WESLM,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.85,19.85
3992-YWPKO,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),109.9,669.45
0125-LZQXK,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.35,1553.95
8399-YNDCH,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),60.05,1236.15
5673-FSSMF,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,60.15,60.15
1579-KLYDT,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,90.45,593.45
3927-NLNRY,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),94.25,4867.95
6358-LYNGM,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,74.9
5494-HECPR,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.25,80.25
9824-BEMCV,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.0,1149.65
1373-ORVIZ,1,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,66.35,740.8
9866-QEVEE,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),86.0,1532.45
9897-KXHCM,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.3,250.05
7979-CORPM,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),90.55,2282.55
1618-CFHME,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.9,143.35
3165-HDOEW,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,45.85
6581-NQCBA,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,49.95,810.2
1689-MRZQR,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,78.3,2564.3
5835-BEQEU,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.95,228.4
5565-FILXA,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.15,1529.2
5552-ZNFSJ,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.3,45.3
2223-KAGMX,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,289.3
7321-PKUYW,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,90.15,987.95
2833-SLKDQ,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.05,45.05
7595-EUIVN,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,75.8,75.8
2026-TGDHM,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.3,523.15
4030-VPZBD,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,30.9,59.05
4187-CINZD,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),95.25,4424.2
6818-WOBHJ,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),89.6,6127.6
2408-TZMJL,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,110.15,6448.05
9134-CEQMF,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.5,676.7
7993-PYKOF,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.0,632.95
5027-XWQHA,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.75,270.95
4566-QVRRW,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.05,483.7
8519-IMDHU,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.6,1345.55
0201-OAMXR,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),115.55,8127.6
3372-KWFBM,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.6,1281.0
7831-QGOXH,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.2,1553.9
6393-WRYZE,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,97.65,3207.55
6599-RCLCJ,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,109.55,5124.55
9831-BPFRI,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Electronic check,89.55,3474.45
1725-MIMXW,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.45,19.45
0031-PVLZI,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,76.35
7206-GZCDC,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.25,69.25
4791-QRGMF,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),99.5,5961.1
1768-ZAIFU,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.2,25.2
4671-LXRDQ,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.0,96.45
1934-SJVJK,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,20.15
3838-OZURD,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),105.0,7133.25
9269-CQOOL,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),54.7,169.45
2845-HSJCY,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,87.25,1258.6
1184-PJVDB,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.95,857.2
9415-DPEWS,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,88.35,1639.3
7943-RQCHR,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,889.9
3793-MMFUH,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.05,1290.0
3249-ZPQRG,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,78.45,330.05
2568-BRGYX,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.2,237.95
7721-JXEAW,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),41.05,2452.7
7249-WBIYX,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.6,813.85
6567-HOOPW,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.2,79.2
3164-AALRN,1,No,DSL,No,No,Yes,No,Yes,Yes,One year,1,Mailed check,70.0,347.4
3334-CTHOL,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.95,49.95
4704-ERYFC,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.25,1554.0
8621-MNIHH,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.25,3217.55
0471-LVHGK,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,73.0,3001.2
9518-RWHZL,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),100.05,6254.2
5419-CONWX,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.8,442.85
6240-EURKS,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.0,553.0
6960-HVYXR,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,76.0,76.0
7024-OHCCK,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.85,170.85
7861-UVUFT,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,84.3,1308.4
5357-TZHPP,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),84.4,732.5
0680-DFNNY,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.1,1504.05
7767-UXAGJ,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.45,50.45
1571-SAVHK,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,99.95,1132.75
9546-CQJSU,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,91.4,193.6
0506-LVNGN,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),75.55,349.65
2951-QOQTK,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),80.8,332.45
3473-XIIIT,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.0,1534.75
7893-IXHRQ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.55,20.55
2952-QAYZF,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,85.3,424.15
4763-PGDPO,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.4,281.0
5394-SVGJV,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),98.8,3475.55
9283-LZQOH,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.4,896.75
7079-QRCBC,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.75,2407.3
5469-CTCWN,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,106.0,6547.7
9851-QXEEQ,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.7,4346.4
9809-IMGCQ,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.7,2082.95
5208-HFSBT,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),55.05,102.75
3254-YRILK,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,88.2,1775.8
2667-WYLWJ,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.75,145.0
0529-ONKER,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.65,1146.65
5240-IJOQT,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.7,74.7
1092-GANHU,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,76.65,1313.55
0661-XEYAN,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.8,25.8
7881-EVUAD,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,42.6,72.4
5766-XQXMQ,1,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),68.85,1970.5
3703-VAVCL,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,0,Credit card (automatic),90.0,190.05
8519-QJGJD,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,75.35,1025.95
6326-MTTXK,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,100.85,819.55
0330-IVZHA,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.95,330.15
2886-KEFUM,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,107.5,6873.75
4237-RLAQD,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,45.85
9651-GTSAQ,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),106.1,5769.75
3186-BAXNB,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.7,91.7
0637-YLETY,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),95.6,1555.65
1157-BQCUW,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,74.95
2660-EMUBI,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.35,898.35
7675-OZCZG,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.0,127.1
2003-CKLOR,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,99.5,6710.5
9254-RBFON,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),98.6,1704.95
1205-WNWPJ,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,59.5,415.95
9391-EOYLI,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.45,950.2
8387-MOJJT,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),77.95,3384.0
2761-OCIAX,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,165.4
3068-OMWZA,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,88.8,88.8
6032-KRXXO,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.25,2755.35
7459-RRWQZ,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),64.65,994.55
4154-AQUGT,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),89.05,1169.35
3092-IGHWF,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Electronic check,87.4,5918.8
8017-LXHFA,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,2293.6
6352-TWCAU,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.45,3029.1
2929-QNSRW,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,98.25,5508.35
1262-OPMFY,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),75.75,655.9
4248-QPAVC,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.35,1463.45
1899-VXWXM,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),106.1,5082.8
4690-LLKUA,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.05,770.6
3331-HQDTW,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,109.8,3587.25
9490-DFPMD,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.65,3541.35
5442-XSDCW,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),79.5,868.5
3049-NDXFL,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Mailed check,85.8,85.8
8580-AECUZ,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.1,79.1
7963-GQRMY,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.3,134.5
1228-FZFRV,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),105.95,5341.8
2058-DCJBE,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.75,324.6
5364-XYIRR,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.65,4812.75
4829-AUOAX,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),96.05,4399.5
5047-LHVLY,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,50.15,50.15
9158-VCTQB,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),113.6,4594.95
6311-UEUME,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,78.9,2384.15
6839-ITVZJ,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,60.05,1616.15
0375-HVGXO,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,34.7,34.7
8593-WHYHV,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.3,264.8
6097-EQISJ,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),102.45,6615.15
4423-YLHDV,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.4,2200.25
