customer_id,gender,senior_citizen,partner,dependents,tenure_months,country,state,city,zip_code,latitude,longitude
1579-KLYDT,Male,0,0,0,7,United States,California,Hickman,95323,37.605926,-120.69955
3927-NLNRY,Male,0,1,0,53,United States,California,Long Barn,95335,38.109125,-120.078597
6358-LYNGM,Male,0,0,0,1,United States,California,Mariposa,95338,37.526791,-119.99437
5494-HECPR,Female,0,0,0,1,United States,California,Mi Wuk Village,95346,38.121601,-120.133915
9824-BEMCV,Male,0,1,0,17,United States,California,Modesto,95350,37.671806,-121.007575
1373-ORVIZ,Female,0,1,0,11,United States,California,Modesto,95351,37.621458,-121.012295
9866-QEVEE,Male,0,0,0,19,United States,California,Modesto,95356,37.716186,-121.025836
9897-KXHCM,Female,0,1,0,3,United States,California,Modesto,95357,37.670526,-120.877572
7979-CORPM,Male,0,0,0,24,United States,California,Oakdale,95361,37.785033,-120.776141
1618-CFHME,Female,0,0,0,2,United States,California,Riverbank,95367,37.734971,-120.954271
3165-HDOEW,Male,0,1,0,1,United States,California,Salida,95368,37.713152,-121.08739
6581-NQCBA,Female,0,1,0,16,United States,California,Snelling,95369,37.521708,-120.426843
1689-MRZQR,Male,0,1,0,34,United States,California,Turlock,95382,37.529656,-120.854357
5835-BEQEU,Male,0,0,0,3,United States,California,Westley,95387,37.546007,-121.28257
5565-FILXA,Female,1,0,0,16,United States,California,Yosemite National Park,95389,37.704267,-119.607001
5552-ZNFSJ,Male,0,0,0,1,United States,California,Santa Rosa,95407,38.394091,-122.739814
2223-KAGMX,Female,0,0,0,15,United States,California,Santa Rosa,95409,38.468893,-122.580539
7321-PKUYW,Female,0,0,0,11,United States,California,Branscomb,95417,39.710591,-123.682799
2833-SLKDQ,Male,0,0,0,1,United States,California,Caspar,95420,39.361283,-123.784599
7595-EUIVN,Female,0,0,0,1,United States,California,Clearlake,95422,38.965804,-122.631779
2026-TGDHM,Female,0,0,0,7,United States,California,Cloverdale,95425,38.801936,-122.938935
4030-VPZBD,Female,0,0,0,2,United States,California,Comptche,95427,39.239818,-123.565432
4187-CINZD,Female,1,0,0,46,United States,California,Eldridge,95431,38.348884,-122.51699
6818-WOBHJ,Female,1,1,0,68,United States,California,Fulton,95439,38.493888,-122.777141
2408-TZMJL,Male,0,1,0,59,United States,California,Gualala,95445,38.848082,-123.50608
9134-CEQMF,Male,1,1,0,7,United States,California,Nice,95464,39.12334,-122.838198
7993-PYKOF,Male,0,1,0,8,United States,California,Rio Nido,95471,38.522328,-122.97932
5027-XWQHA,Male,0,0,0,6,United States,California,Ukiah,95482,39.134075,-123.23422
4566-QVRRW,Female,0,1,0,11,United States,California,Witter Springs,95493,39.222323,-122.985488
8519-IMDHU,Male,1,1,0,15,United States,California,Alderpoint,95511,40.166028,-123.584144
0201-OAMXR,Female,0,0,0,70,United States,California,Mckinleyville,95519,40.965011,-124.015255
3372-KWFBM,Male,1,0,0,16,United States,California,Bayside,95524,40.825486,-124.049485
7831-QGOXH,Female,0,0,0,18,United States,California,Blue Lake,95525,40.94338,-123.831799
6393-WRYZE,Female,0,1,0,34,United States,California,Bridgeville,95526,40.372532,-123.525626
6599-RCLCJ,Male,0,1,0,47,United States,California,Crescent City,95531,41.701223,-124.003393
9831-BPFRI,Female,0,1,0,39,United States,California,Ferndale,95536,40.4785,-124.301372
1725-MIMXW,Male,0,0,0,1,United States,California,Honeydew,95545,40.342928,-124.063329
0031-PVLZI,Female,0,1,0,4,United States,California,Korbel,95550,40.7666,-123.80458
7206-GZCDC,Female,1,0,0,1,United States,California,Loleta,95551,40.665952,-124.240051
4791-QRGMF,Male,0,1,0,59,United States,California,Miranda,95553,40.210895,-123.86
1768-ZAIFU,Female,1,0,0,1,United States,California,Rio Dell,95562,40.485849,-124.163234
4671-LXRDQ,Male,0,0,0,2,United States,California,Salyer,95563,40.89866,-123.539754
1934-SJVJK,Male,0,0,0,1,United States,California,Smith River,95567,41.950683,-124.097094
3838-OZURD,Male,0,1,0,66,United States,California,Somes Bar,95568,41.444606,-123.471895
9269-CQOOL,Male,0,0,0,3,United States,California,Trinidad,95570,41.162295,-124.027381
2845-HSJCY,Female,0,1,0,14,United States,California,Whitethorn,95589,40.053159,-123.995867
1184-PJVDB,Male,0,1,0,10,United States,California,Amador City,95601,38.431407,-120.8421
9415-DPEWS,Female,0,0,0,18,United States,California,Carmichael,95608,38.626128,-121.328011
7943-RQCHR,Female,0,0,0,9,United States,California,Davis,95616,38.508735,-121.678813
3793-MMFUH,Female,1,0,0,13,United States,California,Davis,95618,38.544002,-121.685559
3249-ZPQRG,Male,0,0,0,4,United States,California,Diamond Springs,95619,38.683605,-120.811852
2568-BRGYX,Male,0,0,0,4,United States,California,Dixon,95620,38.392821,-121.799917
7721-JXEAW,Male,0,1,0,59,United States,California,Elk Grove,95624,38.434138,-121.30587
7249-WBIYX,Male,0,1,0,10,United States,California,Elmira,95625,38.349195,-121.902943
6567-HOOPW,Female,1,0,0,1,United States,California,Folsom,95630,38.672638,-121.147403
3164-AALRN,Male,0,0,0,5,United States,California,Greenwood,95635,38.921333,-120.897718
3334-CTHOL,Female,0,0,0,1,United States,California,Jackson,95642,38.336216,-120.76901
4704-ERYFC,Female,0,1,0,22,United States,California,Knights Landing,95645,38.875508,-121.765866
8621-MNIHH,Female,1,1,0,34,United States,California,Madison,95653,38.674276,-121.961866
0471-LVHGK,Male,0,1,0,41,United States,California,Orangevale,95662,38.689174,-121.218435
9518-RWHZL,Female,0,0,0,64,United States,California,Penryn,95663,38.859093,-121.182872
5419-CONWX,Female,1,0,0,4,United States,California,Pleasant Grove,95668,38.833554,-121.498102
6240-EURKS,Female,0,0,0,18,United States,California,Plymouth,95669,38.489273,-120.891614
6960-HVYXR,Female,0,0,0,1,United States,California,Rio Linda,95673,38.688764,-121.457596
7024-OHCCK,Female,1,0,0,2,United States,California,Sheridan,95681,38.984756,-121.345074
7861-UVUFT,Female,0,1,0,15,United States,California,Sloughhouse,95683,38.470423,-121.114897
5357-TZHPP,Male,1,0,0,9,United States,California,Wheatland,95692,39.043387,-121.409837
0680-DFNNY,Male,0,1,0,15,United States,California,Winters,95694,38.578604,-122.024579
7767-UXAGJ,Male,0,0,0,1,United States,California,Colfax,95713,39.084645,-120.894014
1571-SAVHK,Male,0,0,0,12,United States,California,Meadow Vista,95722,39.003358,-121.022539
9546-CQJSU,Female,0,0,0,2,United States,California,Soda Springs,95728,39.279068,-120.414275
0506-LVNGN,Female,1,0,0,5,United States,California,Rancho Cordova,95742,38.591134,-121.161585
2951-QOQTK,Male,0,0,0,4,United States,California,Sacramento,95815,38.608405,-121.449942
3473-XIIIT,Female,0,1,0,16,United States,California,Sacramento,95824,38.517295,-121.439819
7893-IXHRQ,Male,0,0,0,1,United States,California,Sacramento,95826,38.542532,-121.378826
2952-QAYZF,Male,0,0,0,5,United States,California,Sacramento,95828,38.486938,-121.395805
4763-PGDPO,Female,0,0,0,4,United States,California,Sacramento,95831,38.494832,-121.529447
5394-SVGJV,Male,0,0,0,37,United States,California,Sacramento,95838,38.646096,-121.442433
9283-LZQOH,Male,0,1,0,13,United States,California,Antelope,95843,38.715498,-121.363411
7079-QRCBC,Female,0,0,0,24,United States,California,Sacramento,95864,38.585826,-121.376263
5469-CTCWN,Male,0,1,0,61,United States,California,Arbuckle,95912,38.982373,-122.047751
9851-QXEEQ,Male,0,0,0,41,United States,California,Bangor,95914,39.396585,-121.38029
9809-IMGCQ,Male,1,0,0,22,United States,California,Canyon Dam,95923,40.171312,-121.120605
5208-HFSBT,Female,0,0,0,2,United States,California,Challenge,95925,39.461768,-121.195825
3254-YRILK,Male,1,0,0,19,United States,California,Dobbins,95935,39.381174,-121.21191
2667-WYLWJ,Female,0,1,0,8,United States,California,Dunnigan,95937,38.931425,-121.946081
0529-ONKER,Male,1,0,0,15,United States,California,Forest Ranch,95942,40.077028,-121.494168
5240-IJOQT,Male,1,0,0,1,United States,California,Grass Valley,95949,39.099204,-121.137962
1092-GANHU,Male,0,0,0,17,United States,California,Magalia,95954,39.933852,-121.584371
0661-XEYAN,Female,1,0,0,1,United States,California,Nevada City,95959,39.333737,-120.858667
7881-EVUAD,Female,0,0,0,2,United States,California,Oroville,95966,39.473896,-121.415927
5766-XQXMQ,Female,0,0,0,29,United States,California,Princeton,95970,39.424957,-122.039307
3703-VAVCL,Male,0,1,0,2,United States,California,Strawberry Valley,95981,39.58458,-121.093256
8519-QJGJD,Female,0,0,0,14,United States,California,Twain,95984,40.022184,-121.062384
6326-MTTXK,Male,0,0,0,8,United States,California,Yuba City,95993,39.075694,-121.70606
0330-IVZHA,Female,0,1,0,5,United States,California,Anderson,96007,40.448632,-122.306657
2886-KEFUM,Female,0,1,0,63,United States,California,Big Bend,96011,41.096569,-121.879082
4237-RLAQD,Male,0,0,0,1,United States,California,Callahan,96014,41.388397,-122.794636
9651-GTSAQ,Female,0,1,0,53,United States,California,Corning,96021,39.913777,-122.289984
3186-BAXNB,Female,0,0,0,1,United States,California,Cottonwood,96022,40.336392,-122.448533
0637-YLETY,Female,0,0,0,16,United States,California,Douglas City,96024,40.586588,-122.903677
1157-BQCUW,Male,0,0,0,1,United States,California,Fall River Mills,96028,41.017282,-121.468945
2660-EMUBI,Male,1,0,0,10,United States,California,Fort Jones,96032,41.5837,-122.935922
7675-OZCZG,Female,1,0,0,3,United States,California,Hayfork,96041,40.547857,-123.187265
2003-CKLOR,Male,0,0,0,66,United States,California,Igo,96047,40.524535,-122.647172
9254-RBFON,Female,0,1,0,17,United States,California,Klamath River,96050,41.816595,-122.948287
1205-WNWPJ,Female,0,0,0,7,United States,California,Lakehead,96051,40.883853,-122.418258
9391-EOYLI,Male,1,1,0,12,United States,California,Lewiston,96052,40.704293,-122.803899
8387-MOJJT,Female,0,1,0,42,United States,California,Nubieber,96068,41.082472,-121.195215
2761-OCIAX,Male,1,0,0,2,United States,California,Palo Cedro,96073,40.582399,-122.195512
3068-OMWZA,Male,1,0,0,1,United States,California,Round Mountain,96084,40.923558,-122.059933
6032-KRXXO,Male,0,0,0,30,United States,California,Seiad Valley,96086,41.924174,-123.260788
7459-RRWQZ,Female,0,0,0,15,United States,California,Shasta,96087,40.617614,-122.512861
4154-AQUGT,Male,1,1,0,13,United States,California,Vina,96092,39.955164,-122.018567
3092-IGHWF,Male,0,1,0,67,United States,California,Alturas,96101,41.468877,-120.54229
8017-LXHFA,Female,1,0,0,23,United States,California,Davis Creek,96108,41.750354,-120.403885
6352-TWCAU,Female,0,0,0,35,United States,California,Fort Bidwell,96112,41.932207,-120.135941
2929-QNSRW,Female,0,1,0,56,United States,California,Lake City,96115,41.729079,-120.225025
1262-OPMFY,Female,0,1,0,9,United States,California,Likely,96116,41.266008,-120.490731
4248-QPAVC,Female,1,1,0,17,United States,California,Portola,96122,39.786755,-120.445626
1899-VXWXM,Male,0,0,0,48,United States,California,Ravendale,96123,40.845738,-120.322219
4690-LLKUA,Male,1,0,0,17,United States,California,Topaz,96133,38.636052,-119.489162
3331-HQDTW,Female,0,0,0,34,United States,California,Homewood,96141,39.117018,-120.212535
9490-DFPMD,Female,1,0,0,42,United States,California,Tahoma,96142,39.061227,-120.179546
5442-XSDCW,Male,0,1,0,11,United States,California,Tahoe City,96145,39.178337,-120.162806
3049-NDXFL,Female,0,0,0,1,United States,California,South Lake Tahoe,96150,38.911577,-120.106169
8580-AECUZ,Male,1,0,0,1,United States,California,Truckee,96161,39.342498,-120.247127
7963-GQRMY,Female,0,1,0,3,United States,California,Los Angeles,90004,34.076259,-118.310715
1228-FZFRV,Male,0,1,0,50,United States,California,Los Angeles,90007,34.027337,-118.28515
2058-DCJBE,Male,0,0,0,5,United States,California,Los Angeles,90012,34.065875,-118.238728
5364-XYIRR,Male,0,1,0,51,United States,California,Los Angeles,90013,34.044639,-118.240413
4829-AUOAX,Female,0,0,0,46,United States,California,Los Angeles,90014,34.043144,-118.251977
5047-LHVLY,Male,1,0,0,1,United States,California,Los Angeles,90020,34.066367,-118.309868
9158-VCTQB,Female,0,1,0,41,United States,California,Los Angeles,90023,34.017697,-118.200577
6311-UEUME,Female,0,0,0,29,United States,California,Los Angeles,90025,34.046174,-118.446333
6839-ITVZJ,Female,0,1,0,26,United States,California,Los Angeles,90037,34.002642,-118.287596
0375-HVGXO,Female,0,0,0,1,United States,California,Los Angeles,90045,33.954017,-118.402447
8593-WHYHV,Male,0,0,0,3,United States,California,Los Angeles,90047,33.958149,-118.308441
6097-EQISJ,Female,0,1,0,66,United States,California,Los Angeles,90058,34.001617,-118.222274
4423-YLHDV,Female,0,1,0,21,United States,California,Los Angeles,90059,33.927254,-118.249826
0107-YHINA,Male,0,0,0,1,United States,California,Los Angeles,90062,34.003553,-118.308933
8640-SDGKB,Male,0,0,0,4,United States,California,Los Angeles,90066,34.002028,-118.430656
4116-TZAQJ,Female,0,0,0,9,United States,California,Culver City,90230,33.993991,-118.39704
3877-JRJIP,Male,0,0,0,1,United States,California,Hawthorne,90250,33.914775,-118.348083
8375-DKEBR,Female,1,0,0,1,United States,California,Hermosa Beach,90254,33.86532,-118.396336
7511-YMXVQ,Male,0,0,0,9,United States,California,Lynwood,90262,33.923573,-118.200669
7551-JOHTI,Female,0,0,0,1,United States,California,Malibu,90265,34.074572,-118.831181
9804-ICWBG,Male,0,0,0,1,United States,California,Pacific Palisades,90272,34.079449,-118.548306
5318-IXUZF,Female,0,0,0,2,United States,California,Redondo Beach,90277,33.830453,-118.384565
3198-VELRD,Female,0,1,0,3,United States,California,Marina Del Rey,90292,33.977468,-118.445475
9436-ZBZCT,Male,0,0,0,14,United States,California,Inglewood,90303,33.936291,-118.332639
7279-BUYWN,Female,1,0,0,41,United States,California,Buena Park,90620,33.845706,-118.012204
7156-MHUGY,Male,1,0,0,13,United States,California,Buena Park,90621,33.874224,-117.993368
7198-GLXTC,Male,0,0,0,2,United States,California,La Palma,90623,33.850504,-118.039892
0516-VRYBW,Female,0,0,0,18,United States,California,Stanton,90680,33.801869,-117.995068
8380-PEFPE,Male,0,0,0,1,United States,California,Avalon,90704,33.391181,-118.421305
5687-DKDTV,Female,0,0,0,4,United States,California,Bellflower,90706,33.887676,-118.127289
7530-HDYDS,Female,0,0,0,38,United States,California,Lakewood,90712,33.840524,-118.148403
3096-IZETN,Female,0,0,0,12,United States,California,Lomita,90717,33.794209,-118.317354
5922-ABDVO,Female,0,1,0,19,United States,California,Seal Beach,90740,33.75462,-118.071128
9172-ANCRX,Female,0,0,0,10,United States,California,Carson,90745,33.822295,-118.26411
6910-HADCM,Female,0,0,0,1,United States,California,Long Beach,90808,33.823943,-118.111335
4816-LXZYW,Female,0,0,0,23,United States,California,Long Beach,90810,33.819814,-118.222416
9606-PBKBQ,Male,1,1,0,32,United States,California,Long Beach,90813,33.781086,-118.199049
3536-IQCTX,Male,1,1,0,32,United States,California,South Pasadena,91030,34.110444,-118.156957
4911-BANWH,Female,0,0,0,31,United States,California,Sunland,91040,34.282704,-118.312929
8496-EJAUI,Male,0,0,0,19,United States,California,Tujunga,91042,34.296574,-118.244839
3132-TVFDZ,Male,1,1,0,57,United States,California,Glendale,91202,34.167926,-118.267539
8080-DDEMJ,Male,1,0,0,1,United States,California,Glendale,91204,34.136306,-118.26036
6365-MTGZX,Male,0,0,0,24,United States,California,Glendale,91206,34.162515,-118.203869
1349-WXNGG,Male,0,0,0,1,United States,California,Glendale,91207,34.182378,-118.262922
6990-YNRIO,Male,0,1,0,65,United States,California,Agoura Hills,91301,34.129058,-118.759788
0621-TWIEM,Male,0,0,0,10,United States,California,Newhall,91321,34.370378,-118.504118
2485-ITVKB,Female,0,1,0,2,United States,California,Northridge,91325,34.236683,-118.517588
3669-OYSJI,Male,0,0,0,1,United States,California,Porter Ranch,91326,34.281911,-118.556218
1612-EOHDH,Female,0,0,0,1,United States,California,Pacoima,91331,34.255442,-118.421314
6702-OHFWR,Male,1,0,0,1,United States,California,Reseda,91335,34.200175,-118.540958
4510-PYUSH,Female,1,0,0,38,United States,California,Sylmar,91342,34.321621,-118.399841
7517-SAWMO,Female,0,1,0,19,United States,California,Granada Hills,91344,34.291273,-118.505104
4143-HHPMK,Male,0,0,0,52,United States,California,Mission Hills,91345,34.266389,-118.459744
7054-LGEQW,Female,0,0,0,1,United States,California,Canyon Country,91351,34.422519,-118.420717
0923-PNFUB,Female,0,0,0,3,United States,California,Westlake Village,91361,34.130992,-118.894673
3494-JCHRQ,Male,0,0,0,1,United States,California,Van Nuys,91411,34.17847,-118.459472
6474-FVJLC,Male,0,0,0,2,United States,California,Sherman Oaks,91423,34.146957,-118.432138
8840-DQLGN,Female,1,1,0,35,United States,California,Burbank,91502,34.177267,-118.31003
4547-LYTDD,Female,0,0,0,16,United States,California,North Hollywood,91601,34.1692,-118.372498
6770-XUAGN,Female,0,1,0,1,United States,California,North Hollywood,91605,34.207295,-118.400022
4193-ORFCL,Female,1,0,0,1,United States,California,North Hollywood,91606,34.187599,-118.387125
7776-QWNFX,Male,1,1,0,30,United States,California,Chino,91710,33.990646,-117.663025
6689-TCZHQ,Female,1,0,0,5,United States,California,Claremont,91711,34.127621,-117.717863
3143-ILDAL,Male,0,0,0,56,United States,California,El Monte,91732,34.074492,-118.01462
4720-VSTSI,Female,0,0,0,44,United States,California,Monterey Park,91754,34.050322,-118.147037
3946-MHCZW,Male,0,0,0,1,United States,California,Ontario,91761,34.035602,-117.591528
6651-AZVTJ,Male,0,1,0,49,United States,California,Pomona,91768,34.067932,-117.785168
4566-GOLUK,Male,0,1,0,47,United States,California,Rosemead,91770,34.065108,-118.082791
2484-DGXPZ,Female,0,1,0,31,United States,California,San Dimas,91773,34.102119,-117.815532
4587-NUKOX,Female,0,0,0,3,United States,California,Walnut,91789,34.018354,-117.85492
0420-BWTPW,Male,0,0,0,8,United States,California,Chula Vista,91910,32.636792,-117.054989
8183-ONMXC,Female,0,0,0,2,United States,California,Chula Vista,91915,32.605012,-116.97595
